A,A2,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,A9,xcoord,ycoord
4413010700101230005,4413010700,천안시,1,일반, 오룡동 123-5,1996,1,860000,213298.3267,467491.6612
4413010700101230012,4413010700,천안시,1,일반, 오룡동 123-12,1996,1,1700000,좌표x,좌표x
4413010700101320001,4413010700,천안시,1,일반, 오룡동 132-1,1996,1,360000,213209.4604,467436.1227
4413010700101370001,4413010700,천안시,1,일반, 오룡동 137-1,1996,1,560000,213150.8541,467421.1512
4413010700101430004,4413010700,천안시,1,일반, 오룡동 143-4,1996,1,530000,213163.0253,467490.4195
4413010700101500000,4413010700,천안시,1,일반, 오룡동 150,1996,1,1150000,213137.0069,467467.7244
4413010700101740007,4413010700,천안시,1,일반, 오룡동 174-7,1996,1,2150000,212968.2423,467469.2453
4413010700101890024,4413010700,천안시,1,일반, 오룡동 189-24,1996,1,1700000,213079.1334,467276.4091
4413010700101910010,4413010700,천안시,1,일반, 오룡동 191-10,1996,1,610000,213005.3432,467347.5835
4413010700101910013,4413010700,천안시,1,일반, 오룡동 191-13,1996,1,420000,212994.2119,467321.6185
4413010700101980001,4413010700,천안시,1,일반, 오룡동 198-1,1996,1,1900000,212989.2239,467296.8621
4413010800100030000,4413010800,천안시,1,일반, 원성동 3,1996,1,40000,214717.1762,468494.7319
4413010800100080005,4413010800,천안시,1,일반, 원성동 8-5,1996,1,36000,좌표x,좌표x
4413010800100090026,4413010800,천안시,1,일반, 원성동 9-26,1996,1,68000,좌표x,좌표x
4413010800100110011,4413010800,천안시,1,일반, 원성동 11-11,1996,1,400000,좌표x,좌표x
4413010800100110036,4413010800,천안시,1,일반, 원성동 11-36,1996,1,300000,214366.418,468357.3508
4413010800100300002,4413010800,천안시,1,일반, 원성동 30-2,1996,1,450000,214414.6714,468200.4315
4413010800100310020,4413010800,천안시,1,일반, 원성동 31-20,1996,1,180000,214358.2414,468306.5715
4413010800100360000,4413010800,천안시,1,일반, 원성동 36,1996,1,18000,좌표x,좌표x
4413010800100450000,4413010800,천안시,1,일반, 원성동 45,1996,1,47000,214800.5046,467879.2981
4413010800100510013,4413010800,천안시,1,일반, 원성동 51-13,1996,1,75000,214648.2225,467688.7563
4413010800100530000,4413010800,천안시,1,일반, 원성동 53,1996,1,30000,214568.9484,467716.0197
4413010800100570004,4413010800,천안시,1,일반, 원성동 57-4,1996,1,12000,214460.55,467771.8702
4413010800101250006,4413010800,천안시,1,일반, 원성동 125-6,1996,1,330000,213835.1783,467334.5765
4413010800101250024,4413010800,천안시,1,일반, 원성동 125-24,1996,1,690000,213815.4327,467239.1982
4413010800101330021,4413010800,천안시,1,일반, 원성동 133-21,1996,1,1000000,213800.1489,467551.9441
4413010800101360013,4413010800,천안시,1,일반, 원성동 136-13,1996,1,400000,213760.2113,467689.134
4413010800101400005,4413010800,천안시,1,일반, 원성동 140-5,1996,1,800000,213862.9219,467854.8482
4413010800101990004,4413010800,천안시,1,일반, 원성동 199-4,1996,1,800000,213843.6363,468291.4113
4413010800102030002,4413010800,천안시,1,일반, 원성동 203-2,1996,1,250000,213938.658,468227.3464
4413010800102100013,4413010800,천안시,1,일반, 원성동 210-13,1996,1,580000,좌표x,좌표x
4413010800102300005,4413010800,천안시,1,일반, 원성동 230-5,1996,1,340000,좌표x,좌표x
4413010800102300010,4413010800,천안시,1,일반, 원성동 230-10,1996,1,250000,214010.6605,468330.384
4413010800102380007,4413010800,천안시,1,일반, 원성동 238-7,1996,1,320000,213677.1918,468135.2927
4413010800102400010,4413010800,천안시,1,일반, 원성동 240-10,1996,1,310000,213644.4483,468036.6186
4413010800102410006,4413010800,천안시,1,일반, 원성동 241-6,1996,1,430000,213568.4292,468079.6387
4413010800102420017,4413010800,천안시,1,일반, 원성동 242-17,1996,1,250000,213596.4009,467977.5716
4413010800102440007,4413010800,천안시,1,일반, 원성동 244-7,1996,1,320000,213536.7554,467908.5719
4413010800102610003,4413010800,천안시,1,일반, 원성동 261-3,1996,1,860000,213337.0498,467821.9091
4413010800102650002,4413010800,천안시,1,일반, 원성동 265-2,1996,1,360000,213379.1225,467595.1265
4413010800102730016,4413010800,천안시,1,일반, 원성동 273-16,1996,1,410000,213711.6366,467713.5982
4413010800102750012,4413010800,천안시,1,일반, 원성동 275-12,1996,1,400000,213824.6001,467827.3695
4413010800102840011,4413010800,천안시,1,일반, 원성동 284-11,1996,1,1000000,213681.0223,467507.7315
4413010800102870033,4413010800,천안시,1,일반, 원성동 287-33,1996,1,320000,213731.2093,467429.2748
4413010800102910008,4413010800,천안시,1,일반, 원성동 291-8,1996,1,310000,213605.6449,467356.1519
4413010800102920023,4413010800,천안시,1,일반, 원성동 292-23,1996,1,270000,213570.4451,467440.1147
4413010800102950016,4413010800,천안시,1,일반, 원성동 295-16,1996,1,440000,213457.427,467470.0826
4413010800103060025,4413010800,천안시,1,일반, 원성동 306-25,1996,1,360000,213470.0519,467271.6815
4413010800103730022,4413010800,천안시,1,일반, 원성동 373-22,1996,1,1000000,213434.1742,466712.2459
4413010800103910008,4413010800,천안시,1,일반, 원성동 391-8,1996,1,420000,좌표x,좌표x
4413010800103980003,4413010800,천안시,1,일반, 원성동 398-3,1996,1,530000,좌표x,좌표x
4413010800104100003,4413010800,천안시,1,일반, 원성동 410-3,1996,1,540000,좌표x,좌표x
4413010800104180006,4413010800,천안시,1,일반, 원성동 418-6,1996,1,270000,좌표x,좌표x
4413010800104410004,4413010800,천안시,1,일반, 원성동 441-4,1996,1,430000,214410.3443,468084.7541
4413010800104440003,4413010800,천안시,1,일반, 원성동 444-3,1996,1,330000,214324.6087,467960.2586
4413010800104470001,4413010800,천안시,1,일반, 원성동 447-1,1996,1,600000,좌표x,좌표x
4413010800104500010,4413010800,천안시,1,일반, 원성동 450-10,1996,1,350000,214206.9244,467958.2134
4413010800104540002,4413010800,천안시,1,일반, 원성동 454-2,1996,1,600000,214143.1252,468083.5757
4413010800104560009,4413010800,천안시,1,일반, 원성동 456-9,1996,1,410000,214077.0838,468043.5866
4413010800104610015,4413010800,천안시,1,일반, 원성동 461-15,1996,1,430000,213938.0567,468130.8318
4413010800104620001,4413010800,천안시,1,일반, 원성동 462-1,1996,1,1000000,213890.6175,468183.7522
4413010800104660008,4413010800,천안시,1,일반, 원성동 466-8,1996,1,420000,214005.518,467902.2392
4413010800104730010,4413010800,천안시,1,일반, 원성동 473-10,1996,1,430000,213975.0604,467791.3435
4413010800104760036,4413010800,천안시,1,일반, 원성동 476-36,1996,1,580000,좌표x,좌표x
4413010800104830001,4413010800,천안시,1,일반, 원성동 483-1,1996,1,340000,좌표x,좌표x
4413010800104850003,4413010800,천안시,1,일반, 원성동 485-3,1996,1,450000,좌표x,좌표x
4413010800104870016,4413010800,천안시,1,일반, 원성동 487-16,1996,1,680000,좌표x,좌표x
4413010800104880016,4413010800,천안시,1,일반, 원성동 488-16,1996,1,240000,214291.2154,467616.4821
4413010800104940005,4413010800,천안시,1,일반, 원성동 494-5,1996,1,400000,214072.6924,467650.2358
4413010800104980017,4413010800,천안시,1,일반, 원성동 498-17,1996,1,980000,213918.5914,467669.6035
4413010800105050020,4413010800,천안시,1,일반, 원성동 505-20,1996,1,1400000,좌표x,좌표x
4413010800105090016,4413010800,천안시,1,일반, 원성동 509-16,1996,1,430000,좌표x,좌표x
4413010800105100020,4413010800,천안시,1,일반, 원성동 510-20,1996,1,1200000,213946.6837,467238.1629
4413010800105120005,4413010800,천안시,1,일반, 원성동 512-5,1996,1,420000,214037.5815,467336.074
4413010800105140011,4413010800,천안시,1,일반, 원성동 514-11,1996,1,390000,214079.4187,467428.664
4413010800105170002,4413010800,천안시,1,일반, 원성동 517-2,1996,1,700000,214152.8389,467511.6832
4413010800105190005,4413010800,천안시,1,일반, 원성동 519-5,1996,1,380000,214223.761,467447.1928
4413010800105210014,4413010800,천안시,1,일반, 원성동 521-14,1996,1,380000,214229.4202,467336.5717
4413010800105270002,4413010800,천안시,1,일반, 원성동 527-2,1996,1,440000,좌표x,좌표x
4413010800105280013,4413010800,천안시,1,일반, 원성동 528-13,1996,1,250000,214360.44,467267.8425
4413010800105370010,4413010800,천안시,1,일반, 원성동 537-10,1996,1,400000,214123.1813,467173.3322
4413010800105410007,4413010800,천안시,1,일반, 원성동 541-7,1996,1,410000,214021.682,467103.0761
4413010800105430000,4413010800,천안시,1,일반, 원성동 543,1996,1,530000,213990.855,467201.3109
4413010800105440012,4413010800,천안시,1,일반, 원성동 544-12,1996,1,510000,좌표x,좌표x
4413010800105500015,4413010800,천안시,1,일반, 원성동 550-15,1996,1,420000,213686.1909,467167.7947
4413010800105510001,4413010800,천안시,1,일반, 원성동 551-1,1996,1,690000,213527.5368,467211.8416
4413010800105550003,4413010800,천안시,1,일반, 원성동 555-3,1996,1,690000,213581.7758,467000.4349
4413010800105560024,4413010800,천안시,1,일반, 원성동 556-24,1996,1,400000,213680.1178,466926.9108
4413010800105570012,4413010800,천안시,1,일반, 원성동 557-12,1996,1,400000,213650.6122,467051.5981
4413010800105590022,4413010800,천안시,1,일반, 원성동 559-22,1996,1,700000,213883.2581,466968.8375
4413010800105600016,4413010800,천안시,1,일반, 원성동 560-16,1996,1,420000,213787.2952,466914.1671
4413010800105650008,4413010800,천안시,1,일반, 원성동 565-8,1996,1,400000,214009.9379,466893.6027
4413010800105660010,4413010800,천안시,1,일반, 원성동 566-10,1996,1,900000,213958.7456,467025.7861
4413010800105710003,4413010800,천안시,1,일반, 원성동 571-3,1996,1,370000,214160.8286,467031.7742
4413010800105790006,4413010800,천안시,1,일반, 원성동 579-6,1996,1,560000,214138.7358,466720.5976
4413010800105800012,4413010800,천안시,1,일반, 원성동 580-12,1996,1,370000,214118.6427,466762.2157
4413010800105840002,4413010800,천안시,1,일반, 원성동 584-2,1996,1,900000,213923.4518,466821.9961
4413010800105850003,4413010800,천안시,1,일반, 원성동 585-3,1996,1,540000,213847.7554,466816.7682
4413010800105880012,4413010800,천안시,1,일반, 원성동 588-12,1996,1,370000,213743.3334,466749.056
4413010800105930017,4413010800,천안시,1,일반, 원성동 593-17,1996,1,540000,좌표x,좌표x
4413010800105960014,4413010800,천안시,1,일반, 원성동 596-14,1996,1,540000,좌표x,좌표x
4413010800105970002,4413010800,천안시,1,일반, 원성동 597-2,1996,1,390000,좌표x,좌표x
4413010800106000001,4413010800,천안시,1,일반, 원성동 600-1,1996,1,910000,좌표x,좌표x
4413010800106010005,4413010800,천안시,1,일반, 원성동 601-5,1996,1,780000,213537.7644,466692.9279
4413010800106260003,4413010800,천안시,1,일반, 원성동 626-3,1996,1,770000,좌표x,좌표x
4413010900100160001,4413010900,천안시,1,일반, 구성동 16-1,1996,1,25000,214965.3091,467369.2655
4413010900100600001,4413010900,천안시,1,일반, 구성동 60-1,1996,1,24000,좌표x,좌표x
4413010900100710002,4413010900,천안시,1,일반, 구성동 71-2,1996,1,27000,214789.593,466922.7462
4413010900100710027,4413010900,천안시,1,일반, 구성동 71-27,1996,1,70000,214742.5039,466875.412
4413010900100970002,4413010900,천안시,1,일반, 구성동 97-2,1996,1,18000,215475.9968,466427.615
4413010900101070000,4413010900,천안시,1,일반, 구성동 107,1996,1,16000,215702.5402,466429.5226
4413010900101640003,4413010900,천안시,1,일반, 구성동 164-3,1996,1,14000,214974.5209,465636.2326
4413010900101880007,4413010900,천안시,1,일반, 구성동 188-7,1996,1,65000,215074.1382,465953.7154
4413010900102140000,4413010900,천안시,1,일반, 구성동 214,1996,1,18000,214793.2921,466672.8861
4413010900102260005,4413010900,천안시,1,일반, 구성동 226-5,1996,1,95000,214493.7373,466616.6592
4413010900102650015,4413010900,천안시,1,일반, 구성동 265-15,1996,1,63000,214576.5248,466166.5848
4413010900102980006,4413010900,천안시,1,일반, 구성동 298-6,1996,1,420000,214179.9326,466201.0097
4413010900103000024,4413010900,천안시,1,일반, 구성동 300-24,1996,1,270000,좌표x,좌표x
4413010900103090004,4413010900,천안시,1,일반, 구성동 309-4,1996,1,500000,214028.6894,466132.3355
4413010900103140041,4413010900,천안시,1,일반, 구성동 314-41,1996,1,270000,213898.5695,466250.9394
4413010900103820012,4413010900,천안시,1,일반, 구성동 382-12,1996,1,220000,좌표x,좌표x
4413010900103850007,4413010900,천안시,1,일반, 구성동 385-7,1996,1,400000,좌표x,좌표x
4413010900103870015,4413010900,천안시,1,일반, 구성동 387-15,1996,1,210000,좌표x,좌표x
4413010900103880005,4413010900,천안시,1,일반, 구성동 388-5,1996,1,9000,좌표x,좌표x
4413010900104010001,4413010900,천안시,1,일반, 구성동 401-1,1996,1,400000,좌표x,좌표x
4413010900104090003,4413010900,천안시,1,일반, 구성동 409-3,1996,1,330000,좌표x,좌표x
4413010900104110013,4413010900,천안시,1,일반, 구성동 411-13,1996,1,300000,좌표x,좌표x
4413010900104120006,4413010900,천안시,1,일반, 구성동 412-6,1996,1,330000,좌표x,좌표x
4413010900104140015,4413010900,천안시,1,일반, 구성동 414-15,1996,1,340000,좌표x,좌표x
4413010900104160005,4413010900,천안시,1,일반, 구성동 416-5,1996,1,300000,좌표x,좌표x
4413010900104180011,4413010900,천안시,1,일반, 구성동 418-11,1996,1,450000,좌표x,좌표x
4413010900104200019,4413010900,천안시,1,일반, 구성동 420-19,1996,1,320000,좌표x,좌표x
4413010900104210010,4413010900,천안시,1,일반, 구성동 421-10,1996,1,430000,좌표x,좌표x
4413010900104240017,4413010900,천안시,1,일반, 구성동 424-17,1996,1,470000,좌표x,좌표x
4413010900104260010,4413010900,천안시,1,일반, 구성동 426-10,1996,1,410000,214397.0864,466535.2261
4413010900104290015,4413010900,천안시,1,일반, 구성동 429-15,1996,1,250000,214320.7998,466614.0493
4413010900104300017,4413010900,천안시,1,일반, 구성동 430-17,1996,1,430000,좌표x,좌표x
4413010900104320001,4413010900,천안시,1,일반, 구성동 432-1,1996,1,600000,214112.4562,466665.2207
4413010900104330004,4413010900,천안시,1,일반, 구성동 433-4,1996,1,330000,214142.7831,466594.5343
4413010900104460001,4413010900,천안시,1,일반, 구성동 446-1,1996,1,340000,좌표x,좌표x
4413010900104470016,4413010900,천안시,1,일반, 구성동 447-16,1996,1,300000,214267.8334,466315.5546
4413010900104530009,4413010900,천안시,1,일반, 구성동 453-9,1996,1,280000,좌표x,좌표x
4413010900104610007,4413010900,천안시,1,일반, 구성동 461-7,1996,1,430000,214146.5474,466231.1015
4413010900104640004,4413010900,천안시,1,일반, 구성동 464-4,1996,1,630000,214007.259,466231.473
4413010900104650001,4413010900,천안시,1,일반, 구성동 465-1,1996,1,430000,좌표x,좌표x
4413010900104730003,4413010900,천안시,1,일반, 구성동 473-3,1996,1,430000,214034.6902,466546.8549
4413010900104760001,4413010900,천안시,1,일반, 구성동 476-1,1996,1,950000,좌표x,좌표x
4413010900104810021,4413010900,천안시,1,일반, 구성동 481-21,1996,1,340000,213894.6755,466469.6112
4413010900104830006,4413010900,천안시,1,일반, 구성동 483-6,1996,1,440000,213777.6696,466503.946
4413010900104840014,4413010900,천안시,1,일반, 구성동 484-14,1996,1,300000,좌표x,좌표x
4413010900104870010,4413010900,천안시,1,일반, 구성동 487-10,1996,1,420000,좌표x,좌표x
4413010900200140001,4413010900,천안시,2,산, 구성동 산14-1,1996,1,5000,215698.1211,466906.0837
4413011000100010005,4413011000,천안시,1,일반, 청수동 1-5,1996,1,100000,좌표x,좌표x
4413011000101970001,4413011000,천안시,1,일반, 청수동 197-1,1996,1,52000,좌표x,좌표x
4413011000102130004,4413011000,천안시,1,일반, 청수동 213-4,1996,1,120000,213406.2305,466243.4383
4413011000102160082,4413011000,천안시,1,일반, 청수동 216-82,1996,1,390000,213335.9346,466387.0511
4413011000102180104,4413011000,천안시,1,일반, 청수동 218-104,1996,1,170000,좌표x,좌표x
4413011000102180153,4413011000,천안시,1,일반, 청수동 218-153,1996,1,5000,좌표x,좌표x
4413011000102250003,4413011000,천안시,1,일반, 청수동 225-3,1996,1,500000,213178.9991,466019.8645
4413011000102270004,4413011000,천안시,1,일반, 청수동 227-4,1996,1,170000,213195.4479,465944.156
4413011000102320008,4413011000,천안시,1,일반, 청수동 232-8,1996,1,310000,좌표x,좌표x
4413011000102410000,4413011000,천안시,1,일반, 청수동 241,1996,1,170000,213279.2641,465598.8286
4413011000102470001,4413011000,천안시,1,일반, 청수동 247-1,1996,1,57000,좌표x,좌표x
4413011100100110002,4413011100,천안시,1,일반, 삼룡동 11-2,1996,1,50000,215524.0489,465274.1651
4413011100100220002,4413011100,천안시,1,일반, 삼룡동 22-2,1996,1,15000,215678.7084,465258.9956
